iso3n,name,age,mx
710,South Africa,0,0.00626658050046402
710,South Africa,5,0.000775915800842577
710,South Africa,10,0.000649084091221254
710,South Africa,15,0.00110817950453638
710,South Africa,20,0.00198857345515997
710,South Africa,25,0.00336530881686685
710,South Africa,30,0.00498943756972394
710,South Africa,35,0.00741466276397952
710,South Africa,40,0.00914006679497453
710,South Africa,45,0.0112368206739509
710,South Africa,50,0.014010415235577
710,South Africa,55,0.0175629837934747
710,South Africa,60,0.0240555911270975
710,South Africa,65,0.0351932828487026
710,South Africa,70,0.0540463089557815
710,South Africa,75,0.0855511490755563
710,South Africa,80,0.14479343374818
710,South Africa,85,0.246931031104644
710,South Africa,90,0.401068023931121
710,South Africa,95,0.557205125488863
710,South Africa,100,0.713766837557642
716,Zimbabwe,0,0.00931436069773826
716,Zimbabwe,5,0.000935487239995565
716,Zimbabwe,10,0.000803270936791224
716,Zimbabwe,15,0.00139478721274607
716,Zimbabwe,20,0.00253421820372772
716,Zimbabwe,25,0.00430285715036538
716,Zimbabwe,30,0.00622718287630774
716,Zimbabwe,35,0.00895531674923435
716,Zimbabwe,40,0.0107028933833379
716,Zimbabwe,45,0.0129484391140487
716,Zimbabwe,50,0.0158999236368999
716,Zimbabwe,55,0.019585708764107
716,Zimbabwe,60,0.0263764184675595
716,Zimbabwe,65,0.0379973609035406
716,Zimbabwe,70,0.0572904306737448
716,Zimbabwe,75,0.0890850953161912
716,Zimbabwe,80,0.147435151548248
716,Zimbabwe,85,0.245810867692357
716,Zimbabwe,90,0.390488951869372
716,Zimbabwe,95,0.533912115769959
716,Zimbabwe,100,0.675234747227582
724,Spain,0,0.000487566805175429
724,Spain,5,6.12997598999952e-05
724,Spain,10,7.1099749999987e-05
724,Spain,15,0.00013889654768902
724,Spain,20,0.00020686115352171
724,Spain,25,0.000233034054071321
724,Spain,30,0.000310675601115748
724,Spain,35,0.000476780778466658
724,Spain,40,0.000874400118525605
724,Spain,45,0.00160933611555647
724,Spain,50,0.00266367183761948
724,Spain,55,0.00407208101083777
724,Spain,60,0.00592619876351316
724,Spain,65,0.00870586473931252
724,Spain,70,0.013911323145567
724,Spain,75,0.0248514666570955
724,Spain,80,0.048348913067388
724,Spain,85,0.0943287998997196
724,Spain,90,0.174524730668554
724,Spain,95,0.293535959570402
724,Spain,100,0.470086852487284
728,South Sudan,0,0.0190443887185662
728,South Sudan,5,0.00345548419112787
728,South Sudan,10,0.00210009195557625
728,South Sudan,15,0.00272210314791244
728,South Sudan,20,0.00379254907928548
728,South Sudan,25,0.00514818021390642
728,South Sudan,30,0.00659823548093577
728,South Sudan,35,0.00853019239190095
728,South Sudan,40,0.0094166022045343
728,South Sudan,45,0.0105605253160205
728,South Sudan,50,0.0126404528934644
728,South Sudan,55,0.0158768499707313
728,South Sudan,60,0.0231807960901134
728,South Sudan,65,0.0338215021597524
728,South Sudan,70,0.0537709132674665
728,South Sudan,75,0.0853756213304171
728,South Sudan,80,0.136206877323064
728,South Sudan,85,0.206360732977851
728,South Sudan,90,0.295795808764369
728,South Sudan,95,0.399591258741639
728,South Sudan,100,0.545218447539019
729,Sudan,0,0.0117970592449798
729,Sudan,5,0.00193055091943626
729,Sudan,10,0.00145295087944549
729,Sudan,15,0.00172297774818177
729,Sudan,20,0.00232615715793254
729,Sudan,25,0.00278647610840755
729,Sudan,30,0.00327617098991043
729,Sudan,35,0.00419623530342248
729,Sudan,40,0.00515925777634287
729,Sudan,45,0.00640270560793885
729,Sudan,50,0.00866782772937224
729,Sudan,55,0.0119120506116993
729,Sudan,60,0.0179038282430556
729,Sudan,65,0.0288111373852675
729,Sudan,70,0.0467857417464009
729,Sudan,75,0.0749371559711557
729,Sudan,80,0.119539320672088
729,Sudan,85,0.18063027036571
729,Sudan,90,0.258675000861196
729,Sudan,95,0.347855449163083
729,Sudan,100,0.469937500793461
732,Western Sahara,0,0.00602934884387464
732,Western Sahara,5,0.000517677541961708
732,Western Sahara,10,0.000426129597753947
732,Western Sahara,15,0.000761113437619102
732,Western Sahara,20,0.00106729121820405
732,Western Sahara,25,0.00115787557588698
732,Western Sahara,30,0.00136080114492362
732,Western Sahara,35,0.00179024844603766
732,Western Sahara,40,0.00262608169685224
732,Western Sahara,45,0.00419631610939397
732,Western Sahara,50,0.0066422122883198
732,Western Sahara,55,0.0106682040866974
732,Western Sahara,60,0.0170363296957275
732,Western Sahara,65,0.027975930352689
732,Western Sahara,70,0.046558266293543
732,Western Sahara,75,0.0773130772760124
732,Western Sahara,80,0.128776784707299
732,Western Sahara,85,0.206532405992757
732,Western Sahara,90,0.309509100821474
732,Western Sahara,95,0.438115063754755
732,Western Sahara,100,0.582913993514696
740,Suriname,0,0.00348366610566946
740,Suriname,5,0.000496482834424451
740,Suriname,10,0.000287546792631953
740,Suriname,15,0.000529919745080166
740,Suriname,20,0.0010948181873033
740,Suriname,25,0.00178178938960571
740,Suriname,30,0.00243508228564361
740,Suriname,35,0.00308261492173962
740,Suriname,40,0.00379545066816425
740,Suriname,45,0.00490000270908758
740,Suriname,50,0.00716089406902329
740,Suriname,55,0.0112680750481707
740,Suriname,60,0.017819788951982
740,Suriname,65,0.0278522281115183
740,Suriname,70,0.0431001535448038
740,Suriname,75,0.0662050032341335
740,Suriname,80,0.100278949904261
740,Suriname,85,0.148948775988924
740,Suriname,90,0.215423590770291
740,Suriname,95,0.298992552812422
740,Suriname,100,0.414749677267223
748,Eswatini,0,0.00951421678815436
748,Eswatini,5,0.000825172951470272
748,Eswatini,10,0.000734756070207251
748,Eswatini,15,0.00122753489734874
748,Eswatini,20,0.00232705268511944
748,Eswatini,25,0.00447057445737138
748,Eswatini,30,0.00708736008209015
748,Eswatini,35,0.0110235452128324
748,Eswatini,40,0.0130904425896197
748,Eswatini,45,0.0155315952890235
748,Eswatini,50,0.0179317824541049
748,Eswatini,55,0.0214052722487226
748,Eswatini,60,0.0275230981054598
748,Eswatini,65,0.03820350343293
748,Eswatini,70,0.0562556595795865
748,Eswatini,75,0.0857784298145789
748,Eswatini,80,0.142057401223239
748,Eswatini,85,0.238426915525027
748,Eswatini,90,0.373579369781535
748,Eswatini,95,0.50168461354521
748,Eswatini,100,0.62273675094367
752,Sweden,0,0.000414289756611789
752,Sweden,5,5.33499482437546e-05
752,Sweden,10,6.97499648437513e-05
752,Sweden,15,0.00020585362734618
752,Sweden,20,0.000373951094863577
752,Sweden,25,0.000426267551812337
752,Sweden,30,0.000445394390387508
752,Sweden,35,0.000502045595242636
752,Sweden,40,0.000724716071710346
752,Sweden,45,0.00125058505873227
752,Sweden,50,0.00216568990123109
752,Sweden,55,0.00355027796393072
752,Sweden,60,0.00587447091977046
752,Sweden,65,0.00950815800404006
752,Sweden,70,0.0152689855225211
752,Sweden,75,0.0273368564691951
752,Sweden,80,0.0529349040410055
752,Sweden,85,0.104892364982293
752,Sweden,90,0.196118736108192
752,Sweden,95,0.335029071890221
752,Sweden,100,0.521200734202844
756,Switzerland,0,0.000671747586209158
756,Switzerland,5,5.19499996937658e-05
756,Switzerland,10,6.64999600000099e-05
756,Switzerland,15,0.000183221389647191
756,Switzerland,20,0.000240510555036918
756,Switzerland,25,0.000278727176328036
756,Switzerland,30,0.000329239802803882
756,Switzerland,35,0.000452386641291365
756,Switzerland,40,0.000746062199734988
756,Switzerland,45,0.00121687917747476
756,Switzerland,50,0.00206134423959606
756,Switzerland,55,0.00339741215389842
756,Switzerland,60,0.0053270096935505
756,Switzerland,65,0.0083950948816554
756,Switzerland,70,0.0130315189243493
756,Switzerland,75,0.022995539843804
756,Switzerland,80,0.0464590499351191
756,Switzerland,85,0.0966330570440345
756,Switzerland,90,0.187279531471289
756,Switzerland,95,0.324848382990498
756,Switzerland,100,0.51988963571
760,Syrian Arab Republic,0,0.00254938957992023
760,Syrian Arab Republic,5,0.000220341922535868
760,Syrian Arab Republic,10,0.000181448713933085
760,Syrian Arab Republic,15,0.000396539275039854
760,Syrian Arab Republic,20,0.00056342029116942
760,Syrian Arab Republic,25,0.000793317402906046
760,Syrian Arab Republic,30,0.000908682831684729
760,Syrian Arab Republic,35,0.00111103978993498
760,Syrian Arab Republic,40,0.0016311282394635
760,Syrian Arab Republic,45,0.0028387900906237
760,Syrian Arab Republic,50,0.00474740423435966
760,Syrian Arab Republic,55,0.0068557690299016
760,Syrian Arab Republic,60,0.0112280312711278
760,Syrian Arab Republic,65,0.0200485511153375
760,Syrian Arab Republic,70,0.0349818517121335
760,Syrian Arab Republic,75,0.0593878057395304
760,Syrian Arab Republic,80,0.104524648621798
760,Syrian Arab Republic,85,0.174509584421366
760,Syrian Arab Republic,90,0.27500202282218
760,Syrian Arab Republic,95,0.397707851093942
760,Syrian Arab Republic,100,0.552900043262166
762,Tajikistan,0,0.00544102542089888
762,Tajikistan,5,0.000163017511053936
762,Tajikistan,10,0.00017354011367021
762,Tajikistan,15,0.000292439022427723
762,Tajikistan,20,0.000456256287265711
762,Tajikistan,25,0.000775273618316941
762,Tajikistan,30,0.0012073234043514
762,Tajikistan,35,0.00186470465610169
762,Tajikistan,40,0.00239400467978517
762,Tajikistan,45,0.00345603172831475
762,Tajikistan,50,0.00574511441982352
762,Tajikistan,55,0.0103728927134218
762,Tajikistan,60,0.0183244936352509
762,Tajikistan,65,0.0296029268368183
762,Tajikistan,70,0.0513114195235854
762,Tajikistan,75,0.0868616305252289
762,Tajikistan,80,0.141346587010553
762,Tajikistan,85,0.215416659335835
762,Tajikistan,90,0.318645163473854
762,Tajikistan,95,0.442990954306428
762,Tajikistan,100,0.582172293369241
764,Thailand,0,0.00155532758410787
764,Thailand,5,0.000233843686406912
764,Thailand,10,0.000368640199617611
764,Thailand,15,0.000969017493303814
764,Thailand,20,0.00094412696761348
764,Thailand,25,0.00105146521652884
764,Thailand,30,0.00151177905461899
764,Thailand,35,0.00232144162958406
764,Thailand,40,0.00320958414501416
764,Thailand,45,0.00420181942231352
764,Thailand,50,0.00554885225208657
764,Thailand,55,0.00743601343123007
764,Thailand,60,0.0108480400936542
764,Thailand,65,0.0152779422022683
764,Thailand,70,0.0243624370714
764,Thailand,75,0.0402937444217477
764,Thailand,80,0.0654900140934173
764,Thailand,85,0.10490967712918
764,Thailand,90,0.160283575765438
764,Thailand,95,0.231901854542293
764,Thailand,100,0.337167849273685
768,Togo,0,0.0137073739151448
768,Togo,5,0.00269476727549122
768,Togo,10,0.00157971643318313
768,Togo,15,0.00242878901936596
768,Togo,20,0.00342408715215814
768,Togo,25,0.00366509522923831
768,Togo,30,0.00404789160937839
768,Togo,35,0.00465709901355377
768,Togo,40,0.00575223747628203
768,Togo,45,0.00725095371746817
768,Togo,50,0.0103127284800936
768,Togo,55,0.0149487829240263
768,Togo,60,0.0238608717377613
768,Togo,65,0.0380254745624768
768,Togo,70,0.0644917933185422
768,Togo,75,0.10913311337166
768,Togo,80,0.181166745068684
768,Togo,85,0.28307189377545
768,Togo,90,0.413727443050375
768,Togo,95,0.580527015199584
768,Togo,100,1.60387846404838
776,Tonga,0,0.00278230503234342
776,Tonga,5,0.000358437997947902
776,Tonga,10,0.000343977156281629
776,Tonga,15,0.000866144893423412
776,Tonga,20,0.00127444149557249
776,Tonga,25,0.00142456011461723
776,Tonga,30,0.00173359126385806
776,Tonga,35,0.00234992647897581
776,Tonga,40,0.00338813569213738
776,Tonga,45,0.00510581815387097
776,Tonga,50,0.00773142551875571
776,Tonga,55,0.0116236326116877
776,Tonga,60,0.0189187058811666
776,Tonga,65,0.0309784602579433
776,Tonga,70,0.0502483965356531
776,Tonga,75,0.0809734402442542
776,Tonga,80,0.1307096667582
776,Tonga,85,0.206947460084299
776,Tonga,90,0.317263300368317
776,Tonga,95,0.467503178724186
776,Tonga,100,0.646227138658218
780,Trinidad and Tobago,0,0.00476878025147404
780,Trinidad and Tobago,5,0.000437754938605056
780,Trinidad and Tobago,10,0.000380534606279983
780,Trinidad and Tobago,15,0.000806411821865244
780,Trinidad and Tobago,20,0.00108414132116609
780,Trinidad and Tobago,25,0.00115815896053463
780,Trinidad and Tobago,30,0.00139470692490215
780,Trinidad and Tobago,35,0.00190680402423484
780,Trinidad and Tobago,40,0.00278976316873302
780,Trinidad and Tobago,45,0.00434976836903498
780,Trinidad and Tobago,50,0.00683946356822912
780,Trinidad and Tobago,55,0.0107749622578659
780,Trinidad and Tobago,60,0.0147988673335627
780,Trinidad and Tobago,65,0.0203541196943809
780,Trinidad and Tobago,70,0.0311715492477414
780,Trinidad and Tobago,75,0.0531148783268232
780,Trinidad and Tobago,80,0.0875093681976869
780,Trinidad and Tobago,85,0.139828684897035
780,Trinidad and Tobago,90,0.209974151383501
780,Trinidad and Tobago,95,0.299000564316849
780,Trinidad and Tobago,100,0.4079165600408
784,United Arab Emirates,0,0.00112229804319274
784,United Arab Emirates,5,0.000117827060928117
784,United Arab Emirates,10,0.000113546264457249
784,United Arab Emirates,15,0.000648052448445242
784,United Arab Emirates,20,0.000425991497301449
784,United Arab Emirates,25,0.000339170733941576
784,United Arab Emirates,30,0.000325596749803001
784,United Arab Emirates,35,0.000414995759374742
784,United Arab Emirates,40,0.000649629853816339
784,United Arab Emirates,45,0.00135819734145957
784,United Arab Emirates,50,0.00221492749254777
784,United Arab Emirates,55,0.00474254741836599
784,United Arab Emirates,60,0.0133855042900029
784,United Arab Emirates,65,0.0186512144958457
784,United Arab Emirates,70,0.0297473562094395
784,United Arab Emirates,75,0.0536606043596818
784,United Arab Emirates,80,0.0853226328720461
784,United Arab Emirates,85,0.131260933433214
784,United Arab Emirates,90,0.191960846141318
784,United Arab Emirates,95,0.26802084853896
784,United Arab Emirates,100,0.371906607181812
788,Tunisia,0,0.00226090699448306
788,Tunisia,5,0.00012495978647745
788,Tunisia,10,0.000216500860684447
788,Tunisia,15,0.000329363281906355
788,Tunisia,20,0.000454477245736323
788,Tunisia,25,0.000525733885430736
788,Tunisia,30,0.000620305798514805
788,Tunisia,35,0.000872302625906712
788,Tunisia,40,0.00139296469248331
788,Tunisia,45,0.00229767390197148
788,Tunisia,50,0.0039438581492371
788,Tunisia,55,0.00660138817937987
788,Tunisia,60,0.0107822746661754
788,Tunisia,65,0.0174773949757961
788,Tunisia,70,0.0311356127266759
788,Tunisia,75,0.0554079646508322
788,Tunisia,80,0.0955408964233794
788,Tunisia,85,0.156470506081861
788,Tunisia,90,0.239365515037876
788,Tunisia,95,0.338793119269506
788,Tunisia,100,0.48825559685991
792,Turkey,0,0.00218924589297608
792,Turkey,5,0.000577419094689235
792,Turkey,10,0.000503218032931956
792,Turkey,15,0.000605337044693314
792,Turkey,20,0.000853083033690899
792,Turkey,25,0.0010573238886235
792,Turkey,30,0.00125285606460307
792,Turkey,35,0.0014959070507686
792,Turkey,40,0.00184690155340086
792,Turkey,45,0.00239526183244722
792,Turkey,50,0.00327354528234311
792,Turkey,55,0.00488293165689773
792,Turkey,60,0.00770562700695357
792,Turkey,65,0.0127274666926777
792,Turkey,70,0.0233501878301284
792,Turkey,75,0.0435739065541307
792,Turkey,80,0.07965086038246
792,Turkey,85,0.139999551564458
792,Turkey,90,0.231819960347689
792,Turkey,95,0.355373462084227
792,Turkey,100,0.483764998568376
795,Turkmenistan,0,0.00972799106939535
795,Turkmenistan,5,0.000354693780559604
795,Turkmenistan,10,0.000349423816359258
795,Turkmenistan,15,0.000809070867807214
795,Turkmenistan,20,0.00109031289493857
795,Turkmenistan,25,0.00141617415245563
795,Turkmenistan,30,0.00195231442497657
795,Turkmenistan,35,0.00279356529979569
795,Turkmenistan,40,0.00398638239452437
795,Turkmenistan,45,0.00560350307638176
795,Turkmenistan,50,0.00901623220690828
795,Turkmenistan,55,0.013614752431047
795,Turkmenistan,60,0.0230179660176655
795,Turkmenistan,65,0.0301668858702596
795,Turkmenistan,70,0.0575917646599098
795,Turkmenistan,75,0.0641837574024859
795,Turkmenistan,80,0.117976785348699
795,Turkmenistan,85,0.178099405414836
795,Turkmenistan,90,0.259816669045125
795,Turkmenistan,95,0.358852334652013
795,Turkmenistan,100,0.472154114134021
800,Uganda,0,0.011061304406112
800,Uganda,5,0.00125184978886859
800,Uganda,10,0.000940043836134384
800,Uganda,15,0.00155131491913071
800,Uganda,20,0.00241405995215723
800,Uganda,25,0.00316045488738766
800,Uganda,30,0.00400059478682843
800,Uganda,35,0.00521536067240759
800,Uganda,40,0.00658147128467821
800,Uganda,45,0.00832279540305888
800,Uganda,50,0.011466839558004
800,Uganda,55,0.0152285982225472
800,Uganda,60,0.0225477550932666
800,Uganda,65,0.0348804882424389
800,Uganda,70,0.0555210597099002
800,Uganda,75,0.0900493620040909
800,Uganda,80,0.151140872136126
800,Uganda,85,0.253271039642709
800,Uganda,90,0.417844668266433
800,Uganda,95,0.593706940148038
800,Uganda,100,0.778516406850642
804,Ukraine,0,0.00143059973808919
804,Ukraine,5,0.000176291867724182
804,Ukraine,10,0.000220847800892298
804,Ukraine,15,0.000444312515852415
804,Ukraine,20,0.000831265201067867
804,Ukraine,25,0.00136404022265005
804,Ukraine,30,0.00235636081832333
804,Ukraine,35,0.00332590298604185
804,Ukraine,40,0.00436130713033583
804,Ukraine,45,0.00605265772348944
804,Ukraine,50,0.00877624519142665
804,Ukraine,55,0.0130572887145284
804,Ukraine,60,0.0197866707328035
804,Ukraine,65,0.0277962393620847
804,Ukraine,70,0.0445552668253948
804,Ukraine,75,0.0717916076269392
804,Ukraine,80,0.112723214772727
804,Ukraine,85,0.174188113518267
804,Ukraine,90,0.268732642565852
804,Ukraine,95,0.382505970507176
804,Ukraine,100,0.519404413958892
807,North Macedonia,0,0.00205776707498655
807,North Macedonia,5,0.000123517833910812
807,North Macedonia,10,0.000168247969006416
807,North Macedonia,15,0.00026712632596842
807,North Macedonia,20,0.000290557268357931
807,North Macedonia,25,0.000437578009431374
807,North Macedonia,30,0.00052445784020425
807,North Macedonia,35,0.00084068889196552
807,North Macedonia,40,0.00153358531819
807,North Macedonia,45,0.00237602552673589
807,North Macedonia,50,0.00445019143105004
807,North Macedonia,55,0.00762575227356583
807,North Macedonia,60,0.0127929344288592
807,North Macedonia,65,0.0203089518325664
807,North Macedonia,70,0.0330754650642413
807,North Macedonia,75,0.0632348493462425
807,North Macedonia,80,0.114309181107671
807,North Macedonia,85,0.192652123778823
807,North Macedonia,90,0.32626424025641
807,North Macedonia,95,0.481908172407271
807,North Macedonia,100,0.649826162335483
818,Egypt,0,0.00341310534485763
818,Egypt,5,0.000350024332285953
818,Egypt,10,0.00029855491006051
818,Egypt,15,0.000439741940680195
818,Egypt,20,0.000669434901866533
818,Egypt,25,0.000836177248403681
818,Egypt,30,0.00111063598277852
818,Egypt,35,0.00134550208205246
818,Egypt,40,0.00203283899341674
818,Egypt,45,0.00429080535159756
818,Egypt,50,0.00796330853691609
818,Egypt,55,0.0110895160213979
818,Egypt,60,0.0182034588711121
818,Egypt,65,0.0288188236805663
818,Egypt,70,0.0474573973930079
818,Egypt,75,0.0785889510576755
818,Egypt,80,0.122808520006515
818,Egypt,85,0.187516125981799
818,Egypt,90,0.268019294450717
818,Egypt,95,0.373202413890911
818,Egypt,100,0.52354117556926
826,United Kingdom,0,0.000852647877935611
826,United Kingdom,5,7.56499284437531e-05
826,United Kingdom,10,8.55996156000109e-05
826,United Kingdom,15,0.000165965443482878
826,United Kingdom,20,0.000303531652312154
826,United Kingdom,25,0.000450516080865721
826,United Kingdom,30,0.000623611529998829
826,United Kingdom,35,0.000892912665550455
826,United Kingdom,40,0.00132592790571726
826,United Kingdom,45,0.00196940217945697
826,United Kingdom,50,0.00295378725299654
826,United Kingdom,55,0.00455948411424896
826,United Kingdom,60,0.0071358498627731
826,United Kingdom,65,0.0112606944692183
826,United Kingdom,70,0.0185492445544225
826,United Kingdom,75,0.0321677630895384
826,United Kingdom,80,0.0583306330484628
826,United Kingdom,85,0.106352838974699
826,United Kingdom,90,0.187198373962317
826,United Kingdom,95,0.316385556684506
826,United Kingdom,100,0.479205733886994
830,Channel Islands,0,0.00131201410919737
830,Channel Islands,5,0.000107986987634576
830,Channel Islands,10,8.82999215999923e-05
830,Channel Islands,15,0.00016244441883312
830,Channel Islands,20,0.000227839064445088
830,Channel Islands,25,0.000243103274968367
830,Channel Islands,30,0.000284628465524808
830,Channel Islands,35,0.000383234471784398
830,Channel Islands,40,0.000587879169255705
830,Channel Islands,45,0.00101929982275554
830,Channel Islands,50,0.00171162014488407
830,Channel Islands,55,0.00298066616358977
830,Channel Islands,60,0.00493998743595589
830,Channel Islands,65,0.00905447085075988
830,Channel Islands,70,0.0166106556665274
830,Channel Islands,75,0.0300515265155542
830,Channel Islands,80,0.0553215798403109
830,Channel Islands,85,0.0981581593806105
830,Channel Islands,90,0.162340650594298
830,Channel Islands,95,0.253082847278547
830,Channel Islands,100,0.396106242044835
834,United Republic of Tanzania,0,0.00969839518897993
834,United Republic of Tanzania,5,0.00130881994791661
834,United Republic of Tanzania,10,0.000931959378618015
834,United Republic of Tanzania,15,0.001505680557434
834,United Republic of Tanzania,20,0.00220202086449541
834,United Republic of Tanzania,25,0.00258295247232735
834,United Republic of Tanzania,30,0.00307596660874983
834,United Republic of Tanzania,35,0.00383075295110926
834,United Republic of Tanzania,40,0.00495455478985139
834,United Republic of Tanzania,45,0.00638992492088267
834,United Republic of Tanzania,50,0.00929199707423075
834,United Republic of Tanzania,55,0.012797145952545
834,United Republic of Tanzania,60,0.0198712855416496
834,United Republic of Tanzania,65,0.0319338094368896
834,United Republic of Tanzania,70,0.0523811506274025
834,United Republic of Tanzania,75,0.0870176808435288
834,United Republic of Tanzania,80,0.147647068832619
834,United Republic of Tanzania,85,0.248897038745951
834,United Republic of Tanzania,90,0.419651954866306
834,United Republic of Tanzania,95,0.609034507773677
834,United Republic of Tanzania,100,0.8145900196933
840,United States of America,0,0.00140698560160518
840,United States of America,5,0.00012940048906096
840,United States of America,10,0.000159434577011416
840,United States of America,15,0.000390895300390333
840,United States of America,20,0.000857600471610216
840,United States of America,25,0.00125961852589597
840,United States of America,30,0.00149978281189229
840,United States of America,35,0.0017482159438851
840,United States of America,40,0.00219417346222818
840,United States of America,45,0.00310302902261655
840,United States of America,50,0.00472893714312579
840,United States of America,55,0.00713635240341478
840,United States of America,60,0.0102970125649228
840,United States of America,65,0.0147363326885898
840,United States of America,70,0.022089209130351
840,United States of America,75,0.0350541697729749
840,United States of America,80,0.0582014178575802
840,United States of America,85,0.0982619427610086
840,United States of America,90,0.163363493076157
840,United States of America,95,0.26711260402227
840,United States of America,100,0.406618851202904
850,United States Virgin Islands,0,0.00173136545882051
850,United States Virgin Islands,5,0.00014388713079187
850,United States Virgin Islands,10,0.000119593386676065
850,United States Virgin Islands,15,0.000224812867074405
850,United States Virgin Islands,20,0.000314684336346464
850,United States Virgin Islands,25,0.000332843200236932
850,United States Virgin Islands,30,0.000388600721969745
850,United States Virgin Islands,35,0.000523509312039766
850,United States Virgin Islands,40,0.000808170320349925
850,United States Virgin Islands,45,0.00141195997741923
850,United States Virgin Islands,50,0.00238628192846083
850,United States Virgin Islands,55,0.00417397451455767
850,United States Virgin Islands,60,0.00692218274252393
850,United States Virgin Islands,65,0.0123572093151057
850,United States Virgin Islands,70,0.0220742140738011
850,United States Virgin Islands,75,0.03891382825479
850,United States Virgin Islands,80,0.0697699217405117
850,United States Virgin Islands,85,0.120568226911299
850,United States Virgin Islands,90,0.194136988058503
850,United States Virgin Islands,95,0.294592003728167
850,United States Virgin Islands,100,0.440116470944965
854,Burkina Faso,0,0.0146002788466307
854,Burkina Faso,5,0.00225807153632185
854,Burkina Faso,10,0.00134469375665885
854,Burkina Faso,15,0.00206646483663328
854,Burkina Faso,20,0.0029209173889611
854,Burkina Faso,25,0.00315733436230482
854,Burkina Faso,30,0.00353026406712088
854,Burkina Faso,35,0.00411506784813391
854,Burkina Faso,40,0.00517074582329963
854,Burkina Faso,45,0.00664932102351117
854,Burkina Faso,50,0.00960739064434294
854,Burkina Faso,55,0.014103023994312
854,Burkina Faso,60,0.0226672804892526
854,Burkina Faso,65,0.0363254330978151
854,Burkina Faso,70,0.06194666882135
854,Burkina Faso,75,0.105452202742568
854,Burkina Faso,80,0.176107711364857
854,Burkina Faso,85,0.276903346110177
854,Burkina Faso,90,0.406943461428825
854,Burkina Faso,95,0.572732323645761
854,Burkina Faso,100,1.44721514118477
858,Uruguay,0,0.00183873955604206
858,Uruguay,5,0.000185106995113996
858,Uruguay,10,0.000209841524017984
858,Uruguay,15,0.000552220065670147
858,Uruguay,20,0.000765167801238657
858,Uruguay,25,0.000922597129270128
858,Uruguay,30,0.00107018615384405
858,Uruguay,35,0.00135190363269795
858,Uruguay,40,0.00210692747475572
858,Uruguay,45,0.00311043822057105
858,Uruguay,50,0.00463853029657709
858,Uruguay,55,0.00726638320406174
858,Uruguay,60,0.0114901917373353
858,Uruguay,65,0.0181204169816002
858,Uruguay,70,0.027953957092674
858,Uruguay,75,0.0436630399336704
858,Uruguay,80,0.068150295325391
858,Uruguay,85,0.104756762608656
858,Uruguay,90,0.161050233323865
858,Uruguay,95,0.227860950590269
858,Uruguay,100,0.335903827488182
860,Uzbekistan,0,0.00470558485384118
860,Uzbekistan,5,0.000263901587725079
860,Uzbekistan,10,0.000284016094303972
860,Uzbekistan,15,0.000471927385205938
860,Uzbekistan,20,0.000682622587717698
860,Uzbekistan,25,0.000923786783764907
860,Uzbekistan,30,0.00126367658390805
860,Uzbekistan,35,0.00177590868172419
860,Uzbekistan,40,0.00249957253317647
860,Uzbekistan,45,0.00382872217926765
860,Uzbekistan,50,0.00622260621254264
860,Uzbekistan,55,0.0106676262315365
860,Uzbekistan,60,0.0186361439212519
860,Uzbekistan,65,0.03025613838536
860,Uzbekistan,70,0.0490043453267902
860,Uzbekistan,75,0.0795456278316307
860,Uzbekistan,80,0.125950838724961
860,Uzbekistan,85,0.191790576434566
860,Uzbekistan,90,0.281184322922837
860,Uzbekistan,95,0.391577205887354
860,Uzbekistan,100,0.502032952980914
862,Venezuela (Bolivarian Republic of),0,0.00611158962881451
862,Venezuela (Bolivarian Republic of),5,0.000234259584845283
862,Venezuela (Bolivarian Republic of),10,0.000338014224033513
862,Venezuela (Bolivarian Republic of),15,0.00137939380839152
862,Venezuela (Bolivarian Republic of),20,0.00216647399530496
862,Venezuela (Bolivarian Republic of),25,0.00215067994414639
862,Venezuela (Bolivarian Republic of),30,0.0021294920797889
862,Venezuela (Bolivarian Republic of),35,0.00210285936423442
862,Venezuela (Bolivarian Republic of),40,0.0026584804837175
862,Venezuela (Bolivarian Republic of),45,0.00396179358550909
862,Venezuela (Bolivarian Republic of),50,0.00640138388211619
862,Venezuela (Bolivarian Republic of),55,0.00979295483814787
862,Venezuela (Bolivarian Republic of),60,0.0154492239866474
862,Venezuela (Bolivarian Republic of),65,0.026136697670499
862,Venezuela (Bolivarian Republic of),70,0.0400649190931216
862,Venezuela (Bolivarian Republic of),75,0.0605129331573135
862,Venezuela (Bolivarian Republic of),80,0.0810785110791326
862,Venezuela (Bolivarian Republic of),85,0.125078048531231
862,Venezuela (Bolivarian Republic of),90,0.170553095371972
862,Venezuela (Bolivarian Republic of),95,0.252658448426815
862,Venezuela (Bolivarian Republic of),100,0.36539496504067
882,Samoa,0,0.00283629443082655
882,Samoa,5,0.000242914089476628
882,Samoa,10,0.000225037145302508
882,Samoa,15,0.000525077092118582
882,Samoa,20,0.00068463030721137
882,Samoa,25,0.000707174405618438
882,Samoa,30,0.000858292896577095
882,Samoa,35,0.00121456315519342
882,Samoa,40,0.00187300519898419
882,Samoa,45,0.00308227306456022
882,Samoa,50,0.00506350027948177
882,Samoa,55,0.00827903615930778
882,Samoa,60,0.0149154666545038
882,Samoa,65,0.0269235006398771
882,Samoa,70,0.0466968625398192
882,Samoa,75,0.0786864065198327
882,Samoa,80,0.130806704456294
